Problem,ProblemFamily,Dimension,Optimizer,MeanFinalValue,MeanFinalValueSuccess,MeanFinalValueFail,StdFinalValue,BestValue,WorstValue,MeanIterations,MeanFunctionEvals,MeanFunctionEvalsSuccess,MeanFunctionEvalsFail,MeanGradientEvals,MeanGradientEvalsSuccess,MeanGradientEvalsFail,MeanTime,SuccessRate,NumRuns
Levy_2D,Levy,2,L-BFGS-Aggressive,6.194862e-4,7.569086e-7,2.063188e-3,9.605004e-4,6.801747e-8,2.642674e-3,138.8,1303.1,212.6,3847.7,419.9,101.4,1163.0,0.017,0.700,20
Levy_2D,Levy,2,Adam-Robust,4.336151e-2,NaN,4.336151e-2,2.283819e-2,1.827884e-2,9.343171e-2,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.058,0.000,20
Levy_2D,Levy,2,Adam-AMSGrad,2.608075e-2,NaN,2.608075e-2,1.259664e-2,1.236289e-2,5.585830e-2,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.058,0.000,20
Levy_2D,Levy,2,QQN-CubicQuadraticInterpolation,8.287598e-8,8.287598e-8,NaN,1.837343e-7,5.122957e-10,8.650707e-7,8.1,87.6,87.6,NaN,101.8,101.8,NaN,0.003,1.000,20
Levy_2D,Levy,2,L-BFGS-MoreThuente,5.429726e-6,6.139248e-7,9.692996e-5,2.099392e-5,7.837081e-9,9.692996e-5,41.8,286.5,147.8,2921.0,202.8,103.6,2087.0,0.006,0.950,20
Levy_2D,Levy,2,Adam-WeightDecay,9.829950e-7,9.829950e-7,NaN,7.750917e-9,9.670239e-7,9.978976e-7,1113.0,2229.0,2229.0,NaN,2229.0,2229.0,NaN,0.048,1.000,20
Levy_2D,Levy,2,GD-Nesterov,1.311939e-1,NaN,1.311939e-1,2.646932e-2,9.688659e-2,1.807540e-1,19.4,22.4,NaN,22.4,40.7,NaN,40.7,0.001,0.000,20
Levy_5D,Levy,5,Adam,7.727599e-3,NaN,7.727599e-3,2.588310e-3,3.134615e-3,1.227136e-2,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.054,0.000,20
Levy_5D,Levy,5,L-BFGS-MoreThuente,6.905423e-7,6.905423e-7,NaN,2.894177e-7,1.120450e-9,9.439215e-7,43.8,296.9,296.9,NaN,209.3,209.3,NaN,0.006,1.000,20
Levy_5D,Levy,5,Adam-WeightDecay,1.433948e-6,9.883503e-7,2.102345e-6,8.778188e-7,9.654780e-7,3.660098e-6,1042.1,2087.2,2062.5,2124.2,2086.8,2062.5,2123.2,0.048,0.600,20
Levy_5D,Levy,5,QQN-StrongWolfe,3.314167e-7,3.314167e-7,NaN,3.087900e-7,1.447932e-9,9.497650e-7,8.8,69.2,69.2,NaN,75.8,75.8,NaN,0.002,1.000,20
Levy_5D,Levy,5,QQN-Bisection-2,2.156824e-7,2.156824e-7,NaN,2.186508e-7,1.506359e-10,8.823818e-7,8.8,101.3,101.3,NaN,121.8,121.8,NaN,0.003,1.000,20
Levy_5D,Levy,5,GD-WeightDecay,9.958344e-7,9.958344e-7,NaN,2.357267e-9,9.926157e-7,9.999347e-7,1445.8,1448.8,1448.8,NaN,2894.6,2894.6,NaN,0.048,1.000,20
Levy_5D,Levy,5,GD-Nesterov,9.574640e-2,9.884040e-7,1.276615e-1,5.815319e-2,9.782165e-7,1.766507e-1,99.2,102.2,327.4,27.1,200.6,651.8,50.1,0.003,0.250,20
Levy_5D,Levy,5,Trust Region-Aggressive,4.373382e-1,NaN,4.373382e-1,1.991208e-1,1.818133e-1,1.112783e0,2.0,8.2,NaN,8.2,6.1,NaN,6.1,0.000,0.000,20
Levy_5D,Levy,5,Trust Region-Adaptive,1.060550e1,NaN,1.060550e1,3.156388e1,4.599856e-2,1.071057e2,14.9,46.9,NaN,46.9,31.9,NaN,31.9,0.000,0.000,20
Levy_5D,Levy,5,L-BFGS-Conservative,6.683272e-7,6.683272e-7,NaN,2.834778e-7,1.692192e-8,9.920297e-7,65.8,332.8,332.8,NaN,266.2,266.2,NaN,0.008,1.000,20
Levy_5D,Levy,5,L-BFGS-Limited,2.872531e-4,7.941295e-7,9.556573e-4,1.194078e-3,2.745363e-7,5.488048e-3,183.4,1375.8,404.7,3641.7,554.0,207.4,1362.5,0.025,0.700,20
Levy_5D,Levy,5,QQN-CubicQuadraticInterpolation,2.653354e-7,2.653354e-7,NaN,2.409934e-7,2.278963e-9,8.777958e-7,8.5,96.0,96.0,NaN,115.0,115.0,NaN,0.003,1.000,20
Levy_5D,Levy,5,GD,2.316566e-4,NaN,2.316566e-4,2.083261e-5,1.982935e-4,2.680982e-4,1665.0,1668.0,NaN,1668.0,3334.0,NaN,3334.0,0.045,0.000,20
Levy_5D,Levy,5,GD-AdaptiveMomentum,4.774771e-1,NaN,4.774771e-1,4.908801e-2,3.796002e-1,5.581510e-1,16.2,19.2,NaN,19.2,34.5,NaN,34.5,0.001,0.000,20
Levy_5D,Levy,5,Adam-Fast,1.668667e-1,NaN,1.668667e-1,6.569444e-3,1.539346e-1,1.807029e-1,17.0,37.0,NaN,37.0,36.0,NaN,36.0,0.001,0.000,20
Levy_5D,Levy,5,Adam-AMSGrad,7.641561e-2,NaN,7.641561e-2,1.837089e-2,5.659816e-2,1.229963e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.060,0.000,20
Levy_5D,Levy,5,Adam-Robust,6.804694e-2,NaN,6.804694e-2,2.383036e-2,3.178662e-2,1.123257e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.060,0.000,20
Levy_5D,Levy,5,Trust Region-Standard,2.488887e0,NaN,2.488887e0,5.260943e0,4.432561e-4,2.473952e1,8.1,26.4,NaN,26.4,18.1,NaN,18.1,0.000,0.000,20
Levy_5D,Levy,5,L-BFGS-Aggressive,2.728044e-2,8.811525e-7,1.091191e-1,8.044257e-2,6.189893e-7,2.685848e-1,95.9,825.3,254.7,2537.2,290.9,120.6,801.8,0.012,0.750,20
Levy_5D,Levy,5,QQN-GoldenSection,2.567473e-7,2.567473e-7,NaN,2.605590e-7,1.773636e-10,8.609503e-7,8.9,382.3,382.3,NaN,55.4,55.4,NaN,0.007,1.000,20
Levy_5D,Levy,5,L-BFGS,4.345887e-2,7.798383e-7,2.172912e-1,1.893570e-1,2.466096e-7,8.688467e-1,27.9,173.6,173.6,173.5,114.9,117.2,105.5,0.004,0.800,20
Levy_5D,Levy,5,GD-Momentum,1.716451e-1,9.750026e-7,1.907167e-1,6.343554e-2,9.745908e-7,2.438758e-1,53.5,56.5,325.0,26.7,109.2,647.0,49.4,0.002,0.100,20
Levy_5D,Levy,5,Trust Region-Conservative,1.231786e-2,NaN,1.231786e-2,2.417991e-3,8.279002e-3,1.730061e-2,331.6,996.6,NaN,996.6,665.1,NaN,665.1,0.007,0.000,20
Levy_5D,Levy,5,QQN-Bisection-1,3.743806e-7,3.743806e-7,NaN,3.369970e-7,4.317803e-9,9.983401e-7,8.9,103.4,103.4,NaN,140.7,140.7,NaN,0.003,1.000,20
Levy_5D,Levy,5,Trust Region-Precise,3.623912e-2,NaN,3.623912e-2,1.145308e-2,1.691152e-2,5.902845e-2,55.4,168.1,NaN,168.1,112.7,NaN,112.7,0.001,0.000,20
Levy_10D,Levy,10,Adam,6.463372e-3,NaN,6.463372e-3,2.047852e-3,2.316800e-3,1.092706e-2,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.058,0.000,20
Levy_10D,Levy,10,Adam-WeightDecay,2.797253e-6,NaN,2.797253e-6,1.091525e-6,1.414957e-6,5.427938e-6,947.1,1897.2,NaN,1897.2,1896.2,NaN,1896.2,0.047,0.000,20
Levy_10D,Levy,10,Trust Region-Conservative,1.209555e-2,NaN,1.209555e-2,2.155903e-3,9.376477e-3,1.682371e-2,658.3,1976.9,NaN,1976.9,1318.6,NaN,1318.6,0.016,0.000,20
Levy_10D,Levy,10,QQN-Bisection-2,2.702270e-7,2.702270e-7,NaN,3.129144e-7,1.959327e-10,9.478132e-7,9.2,111.1,111.1,NaN,126.5,126.5,NaN,0.003,1.000,20
Levy_10D,Levy,10,L-BFGS-Limited,2.408742e-5,9.153396e-7,1.167757e-4,9.830324e-5,5.245058e-7,4.524741e-4,145.1,1051.8,398.4,3665.5,438.6,213.0,1340.8,0.021,0.800,20
Levy_10D,Levy,10,L-BFGS-Aggressive,1.268450e0,7.515214e-7,1.691266e0,8.126750e-1,4.005205e-7,1.945846e0,271.6,2637.9,287.2,3421.5,818.9,134.4,1047.0,0.034,0.250,20
Levy_10D,Levy,10,GD-Momentum,2.576992e-1,NaN,2.576992e-1,3.434290e-2,1.926856e-1,3.225270e-1,25.1,28.1,NaN,28.1,52.2,NaN,52.2,0.001,0.000,20
Levy_10D,Levy,10,GD-Nesterov,1.744084e-1,NaN,1.744084e-1,1.985639e-2,1.403399e-1,2.047265e-1,25.4,28.4,NaN,28.4,52.7,NaN,52.7,0.001,0.000,20
Levy_10D,Levy,10,Adam-AMSGrad,1.511036e-1,NaN,1.511036e-1,2.789834e-2,1.115601e-1,2.090580e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.065,0.000,20
Levy_10D,Levy,10,QQN-CubicQuadraticInterpolation,2.829344e-7,2.829344e-7,NaN,2.176494e-7,2.059950e-9,7.206767e-7,8.8,98.6,98.6,NaN,118.6,118.6,NaN,0.003,1.000,20
Levy_10D,Levy,10,Adam-Fast,3.120308e-1,NaN,3.120308e-1,1.230176e-2,2.893684e-1,3.409617e-1,16.9,36.9,NaN,36.9,35.9,NaN,35.9,0.001,0.000,20
Levy_10D,Levy,10,Trust Region-Standard,2.040753e0,NaN,2.040753e0,7.081887e0,8.102262e-2,3.281060e1,9.2,29.6,NaN,29.6,20.4,NaN,20.4,0.000,0.000,20
Levy_10D,Levy,10,GD-WeightDecay,9.965763e-7,9.965763e-7,NaN,2.349411e-9,9.927103e-7,9.998997e-7,1448.7,1451.7,1451.7,NaN,2900.3,2900.3,NaN,0.052,1.000,20
Levy_10D,Levy,10,QQN-StrongWolfe,1.464627e-7,1.464627e-7,NaN,2.265462e-7,7.284232e-10,8.421202e-7,9.2,70.1,70.1,NaN,77.3,77.3,NaN,0.002,1.000,20
Levy_10D,Levy,10,Adam-Robust,9.819009e-2,NaN,9.819009e-2,2.528400e-2,6.133637e-2,1.546083e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.065,0.000,20
Levy_10D,Levy,10,Trust Region-Precise,3.140293e-2,NaN,3.140293e-2,1.127828e-2,1.563441e-2,5.179799e-2,107.8,325.6,NaN,325.6,217.7,NaN,217.7,0.003,0.000,20
Levy_10D,Levy,10,Trust Region-Aggressive,6.173675e-1,NaN,6.173675e-1,4.581352e-1,2.218938e-1,1.928703e0,3.2,11.8,NaN,11.8,8.5,NaN,8.5,0.000,0.000,20
Levy_10D,Levy,10,L-BFGS,3.964843e-3,8.126934e-7,1.982096e-2,1.374651e-2,3.364791e-7,6.186032e-2,34.0,223.2,238.6,161.8,139.2,149.7,97.5,0.005,0.800,20
Levy_10D,Levy,10,L-BFGS-Conservative,6.633595e-7,6.633595e-7,NaN,2.805173e-7,7.048091e-8,9.836919e-7,72.5,365.9,365.9,NaN,293.2,293.2,NaN,0.010,1.000,20
Levy_10D,Levy,10,Trust Region-Adaptive,7.360154e-2,NaN,7.360154e-2,4.002807e-2,1.958140e-2,1.405297e-1,27.5,84.5,NaN,84.5,57.0,NaN,57.0,0.001,0.000,20
Levy_10D,Levy,10,QQN-Bisection-1,2.488980e-7,2.488980e-7,NaN,2.806294e-7,1.672727e-8,9.796758e-7,9.3,109.7,109.7,NaN,146.6,146.6,NaN,0.003,1.000,20
Levy_10D,Levy,10,L-BFGS-MoreThuente,7.244753e-7,7.244753e-7,NaN,2.589316e-7,8.399510e-8,9.968579e-7,24.8,165.1,165.1,NaN,115.5,115.5,NaN,0.004,1.000,20
Levy_10D,Levy,10,GD,2.283029e-4,NaN,2.283029e-4,3.047434e-5,1.853634e-4,2.807740e-4,1665.0,1668.0,NaN,1668.0,3334.0,NaN,3334.0,0.049,0.000,20
Levy_10D,Levy,10,GD-AdaptiveMomentum,6.500234e-1,NaN,6.500234e-1,3.558084e-2,5.540474e-1,7.008108e-1,18.9,21.9,NaN,21.9,39.8,NaN,39.8,0.001,0.000,20
Levy_10D,Levy,10,QQN-GoldenSection,2.739826e-7,2.739826e-7,NaN,3.406099e-7,1.868211e-10,9.924599e-7,9.3,399.3,399.3,NaN,57.8,57.8,NaN,0.007,1.000,20
Zakharov_2D,Zakharov,2,QQN-StrongWolfe,4.826381e-9,4.826381e-9,NaN,2.704621e-9,1.509647e-9,9.934253e-9,10.6,95.0,95.0,NaN,98.2,98.2,NaN,0.003,1.000,20
Zakharov_2D,Zakharov,2,Trust Region-Adaptive,4.964620e3,NaN,4.964620e3,2.159908e4,3.139524e-2,9.911269e4,39.6,121.0,NaN,121.0,81.3,NaN,81.3,0.001,0.000,20
Zakharov_2D,Zakharov,2,GD-Momentum,1.082631e0,NaN,1.082631e0,1.277360e-1,8.958147e-1,1.335460e0,14.1,17.1,NaN,17.1,30.2,NaN,30.2,0.000,0.000,20
Zakharov_2D,Zakharov,2,Trust Region-Standard,2.376092e0,NaN,2.376092e0,4.101571e0,1.215075e-1,1.458239e1,12.1,38.3,NaN,38.3,26.2,NaN,26.2,0.000,0.000,20
Zakharov_2D,Zakharov,2,L-BFGS-MoreThuente,7.074840e-9,7.074840e-9,NaN,1.809774e-9,3.757408e-9,9.714725e-9,9.1,67.3,67.3,NaN,49.2,49.2,NaN,0.001,1.000,20
Zakharov_2D,Zakharov,2,Trust Region-Conservative,8.836734e-1,NaN,8.836734e-1,1.496328e0,1.047941e-2,6.573238e0,855.3,2569.1,NaN,2569.1,1713.4,NaN,1713.4,0.016,0.000,20
Zakharov_2D,Zakharov,2,Trust Region-Aggressive,5.161406e4,NaN,5.161406e4,2.242757e5,5.334771e-1,1.029207e6,5.6,18.9,NaN,18.9,13.2,NaN,13.2,0.000,0.000,20
Zakharov_2D,Zakharov,2,Trust Region-Precise,6.905663e-2,NaN,6.905663e-2,9.243931e-2,8.621708e-3,4.377226e-1,167.0,503.2,NaN,503.2,336.0,NaN,336.0,0.003,0.000,20
Zakharov_2D,Zakharov,2,Adam-AMSGrad,9.290217e-2,NaN,9.290217e-2,2.938424e-2,4.849768e-2,1.342313e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.057,0.000,20
Zakharov_2D,Zakharov,2,L-BFGS-Limited,6.464557e-7,6.804990e-9,6.403312e-6,2.301554e-6,1.035744e-9,1.042173e-5,95.5,658.2,313.6,3759.5,289.9,183.2,1250.0,0.012,0.900,20
Zakharov_2D,Zakharov,2,Adam,1.765792e-3,NaN,1.765792e-3,1.686849e-3,5.241854e-5,6.395841e-3,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.050,0.000,20
Zakharov_2D,Zakharov,2,QQN-Bisection-1,7.745833e-14,7.745833e-14,NaN,8.832772e-14,9.763023e-18,3.539106e-13,5.0,114.6,114.6,NaN,155.6,155.6,NaN,0.002,1.000,20
Zakharov_2D,Zakharov,2,Adam-Fast,2.810704e-1,NaN,2.810704e-1,1.571021e-2,2.542303e-1,3.095221e-1,17.2,37.5,NaN,37.5,36.5,NaN,36.5,0.001,0.000,20
Zakharov_2D,Zakharov,2,Adam-WeightDecay,9.882503e-9,9.882503e-9,NaN,7.134357e-11,9.740059e-9,9.969608e-9,1018.8,2040.6,2040.6,NaN,2040.6,2040.6,NaN,0.043,1.000,20
Zakharov_2D,Zakharov,2,QQN-CubicQuadraticInterpolation,1.520152e-9,1.520152e-9,NaN,3.104518e-9,1.847304e-11,9.618382e-9,8.7,89.2,89.2,NaN,97.9,97.9,NaN,0.003,1.000,20
Zakharov_2D,Zakharov,2,L-BFGS,2.877468e-2,5.539497e-9,7.193669e-2,5.111717e-2,5.691123e-10,1.725083e-1,20.8,158.7,188.2,114.4,83.8,102.4,55.9,0.003,0.600,20
Zakharov_2D,Zakharov,2,GD-Nesterov,5.998368e-1,NaN,5.998368e-1,7.838357e-2,5.009162e-1,7.529307e-1,13.7,16.7,NaN,16.7,29.4,NaN,29.4,0.001,0.000,20
Zakharov_2D,Zakharov,2,QQN-Bisection-2,9.024992e-14,9.024992e-14,NaN,2.344679e-13,4.371736e-17,9.970977e-13,5.0,84.0,84.0,NaN,90.0,90.0,NaN,0.002,1.000,20
Zakharov_2D,Zakharov,2,GD-WeightDecay,8.530785e-2,9.146765e-9,1.137438e-1,5.337767e-2,8.627155e-9,1.558605e-1,44.9,47.9,128.6,21.0,92.0,254.2,38.0,0.001,0.250,20
Zakharov_2D,Zakharov,2,QQN-GoldenSection,7.136974e-11,7.136974e-11,NaN,3.110921e-10,5.212942e-21,1.427389e-9,4.0,180.9,180.9,NaN,25.7,25.7,NaN,0.003,1.000,20
Zakharov_2D,Zakharov,2,GD,9.761379e-9,9.761379e-9,NaN,9.661330e-11,9.606703e-9,9.965203e-9,414.4,417.4,417.4,NaN,831.9,831.9,NaN,0.011,1.000,20
Zakharov_2D,Zakharov,2,GD-AdaptiveMomentum,7.047929e-1,NaN,7.047929e-1,1.555325e-1,4.123815e-1,1.034530e0,13.7,16.6,NaN,16.6,29.3,NaN,29.3,0.001,0.000,20
Zakharov_2D,Zakharov,2,Adam-Robust,3.830000e-2,NaN,3.830000e-2,2.874932e-2,6.910650e-3,1.345694e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.056,0.000,20
Zakharov_2D,Zakharov,2,L-BFGS-Conservative,6.387153e-7,6.634277e-9,2.534959e-6,1.892282e-6,5.407399e-10,6.435662e-6,171.6,863.5,223.9,2782.2,690.0,178.0,2226.0,0.022,0.750,20
Zakharov_2D,Zakharov,2,L-BFGS-Aggressive,3.747904e0,1.690548e-9,1.249301e1,5.797775e0,4.910055e-10,1.500198e1,122.0,1213.0,82.0,3852.0,369.6,32.1,1157.0,0.007,0.700,20
Zakharov_5D,Zakharov,5,QQN-CubicQuadraticInterpolation,1.522404e-9,1.522404e-9,NaN,1.587644e-9,3.500775e-12,5.232012e-9,18.1,205.0,205.0,NaN,254.2,254.2,NaN,0.008,1.000,20
Zakharov_5D,Zakharov,5,Trust Region-Standard,2.281347e3,NaN,2.281347e3,8.267648e2,6.923518e2,3.840057e3,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.020,0.000,20
Zakharov_5D,Zakharov,5,QQN-GoldenSection,2.830015e-12,2.830015e-12,NaN,2.871167e-12,2.452998e-13,1.209363e-11,3.0,138.0,138.0,NaN,20.0,20.0,NaN,0.002,1.000,20
Zakharov_5D,Zakharov,5,GD-AdaptiveMomentum,6.965131e1,NaN,6.965131e1,1.638956e1,4.828945e1,1.089453e2,15.5,18.5,NaN,18.5,33.0,NaN,33.0,0.001,0.000,20
Zakharov_5D,Zakharov,5,QQN-StrongWolfe,2.405167e-9,2.405167e-9,NaN,3.174356e-9,2.905575e-14,9.913828e-9,9.9,100.3,100.3,NaN,90.7,90.7,NaN,0.003,1.000,20
Zakharov_5D,Zakharov,5,GD-WeightDecay,7.619334e-1,9.496191e-9,1.015911e0,4.693421e-1,9.239570e-9,1.313953e0,49.5,52.5,148.4,20.6,101.3,293.8,37.2,0.002,0.250,20
Zakharov_5D,Zakharov,5,Adam-Fast,9.663284e0,NaN,9.663284e0,1.313185e0,7.779992e0,1.151101e1,15.9,34.8,NaN,34.8,33.8,NaN,33.8,0.001,0.000,20
Zakharov_5D,Zakharov,5,GD-Nesterov,5.054318e0,NaN,5.054318e0,2.734865e0,1.418849e0,1.095863e1,15.1,18.1,NaN,18.1,32.1,NaN,32.1,0.001,0.000,20
Zakharov_5D,Zakharov,5,Adam,2.818656e-3,NaN,2.818656e-3,2.380254e-3,2.647857e-4,7.473827e-3,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.052,0.000,20
Zakharov_5D,Zakharov,5,Adam-Robust,7.055203e-2,NaN,7.055203e-2,7.446849e-2,6.183662e-3,2.914881e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.059,0.000,20
Zakharov_5D,Zakharov,5,Trust Region-Conservative,3.277849e3,NaN,3.277849e3,6.149823e2,2.054524e3,4.460284e3,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.020,0.000,20
Zakharov_5D,Zakharov,5,QQN-Bisection-1,1.124004e-12,1.124004e-12,NaN,2.987307e-12,5.591552e-14,1.395862e-11,5.0,118.0,118.0,NaN,159.0,159.0,NaN,0.002,1.000,20
Zakharov_5D,Zakharov,5,QQN-Bisection-2,1.497009e-9,1.497009e-9,NaN,1.970015e-9,2.555219e-15,6.157872e-9,7.7,114.7,114.7,NaN,114.9,114.9,NaN,0.003,1.000,20
Zakharov_5D,Zakharov,5,Adam-AMSGrad,2.228351e-2,NaN,2.228351e-2,1.320789e-2,4.588655e-3,5.386893e-2,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.059,0.000,20
Zakharov_5D,Zakharov,5,Trust Region-Aggressive,5.654297e1,NaN,5.654297e1,1.119734e2,6.016179e-1,4.253601e2,804.4,2415.8,NaN,2415.8,1611.2,NaN,1611.2,0.016,0.000,20
Zakharov_5D,Zakharov,5,L-BFGS-Aggressive,4.219534e1,NaN,4.219534e1,8.643674e0,2.816924e1,6.125068e1,562.9,3309.5,NaN,3309.5,1693.5,NaN,1693.5,0.061,0.000,20
Zakharov_5D,Zakharov,5,L-BFGS-Conservative,7.320543e-9,7.320543e-9,NaN,2.984392e-9,2.423034e-10,9.985200e-9,90.0,492.9,492.9,NaN,363.2,363.2,NaN,0.012,1.000,20
Zakharov_5D,Zakharov,5,L-BFGS-Limited,1.940121e-8,9.192300e-9,2.133705e-7,4.450351e-8,7.852742e-9,2.133705e-7,115.0,1078.6,918.1,4128.0,348.1,319.9,884.0,0.016,0.950,20
Zakharov_5D,Zakharov,5,L-BFGS,2.690520e1,NaN,2.690520e1,2.459914e1,2.583182e-1,8.103859e1,10.9,93.0,NaN,93.0,39.9,NaN,39.9,0.002,0.000,20
Zakharov_5D,Zakharov,5,GD,9.779090e-9,9.779090e-9,NaN,9.757188e-11,9.625904e-9,9.966883e-9,474.1,477.1,477.1,NaN,951.1,951.1,NaN,0.012,1.000,20
Zakharov_5D,Zakharov,5,Trust Region-Adaptive,3.096026e3,NaN,3.096026e3,8.274526e2,1.771014e3,4.981825e3,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.020,0.000,20
Zakharov_5D,Zakharov,5,Trust Region-Precise,3.499591e3,NaN,3.499591e3,7.964496e2,2.041080e3,4.728773e3,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.020,0.000,20
Zakharov_5D,Zakharov,5,GD-Momentum,5.446508e1,NaN,5.446508e1,1.326396e1,3.480483e1,9.041783e1,15.9,18.9,NaN,18.9,33.9,NaN,33.9,0.001,0.000,20
Zakharov_5D,Zakharov,5,L-BFGS-MoreThuente,9.315988e-9,9.315988e-9,NaN,3.597438e-10,8.597446e-9,9.948381e-9,87.7,634.6,634.6,NaN,459.4,459.4,NaN,0.013,1.000,20
Zakharov_5D,Zakharov,5,Adam-WeightDecay,8.635769e-3,9.851291e-9,2.158941e-2,1.130804e-2,9.756997e-9,2.858790e-2,791.6,1586.3,2185.7,687.2,1585.9,2185.7,686.2,0.035,0.600,20
Zakharov_10D,Zakharov,10,QQN-Bisection-1,1.963010e-9,1.963010e-9,NaN,2.693786e-9,4.679170e-16,8.136220e-9,6.6,161.5,161.5,NaN,181.8,181.8,NaN,0.003,1.000,20
Zakharov_10D,Zakharov,10,Adam,4.524706e-2,NaN,4.524706e-2,4.194633e-2,1.692647e-3,1.178651e-1,1125.2,2253.9,NaN,2253.9,2253.4,NaN,2253.4,0.050,0.000,20
Zakharov_10D,Zakharov,10,GD-WeightDecay,1.506788e1,9.458258e-9,2.152554e1,1.846336e1,8.766239e-9,5.749194e1,64.5,67.5,166.3,25.2,131.4,329.7,46.4,0.002,0.300,20
Zakharov_10D,Zakharov,10,Trust Region-Aggressive,5.596570e5,NaN,5.596570e5,8.216928e4,4.016167e5,7.115102e5,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.022,0.000,20
Zakharov_10D,Zakharov,10,L-BFGS-MoreThuente,1.670953e-6,NaN,1.670953e-6,9.701601e-7,4.865183e-7,4.266494e-6,382.1,2886.3,NaN,2886.3,2120.1,NaN,2120.1,0.059,0.000,20
Zakharov_10D,Zakharov,10,Adam-WeightDecay,1.792772e-1,NaN,1.792772e-1,3.617521e-2,1.292415e-1,2.605170e-1,340.1,683.1,NaN,683.1,682.1,NaN,682.1,0.016,0.000,20
Zakharov_10D,Zakharov,10,L-BFGS-Limited,9.287340e-2,8.841364e-9,2.063853e-1,2.401575e-1,5.258153e-9,9.861400e-1,230.6,2588.7,1401.7,4039.4,695.6,469.5,972.0,0.034,0.550,20
Zakharov_10D,Zakharov,10,Trust Region-Standard,5.723373e5,NaN,5.723373e5,1.143006e5,3.741298e5,8.008463e5,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.022,0.000,20
Zakharov_10D,Zakharov,10,GD-Nesterov,8.616470e2,NaN,8.616470e2,6.036390e2,4.520523e1,1.764900e3,17.2,20.2,NaN,20.2,36.5,NaN,36.5,0.001,0.000,20
Zakharov_10D,Zakharov,10,Trust Region-Conservative,5.852939e5,NaN,5.852939e5,6.693569e4,4.545816e5,7.388656e5,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.022,0.000,20
Zakharov_10D,Zakharov,10,Trust Region-Precise,5.725528e5,NaN,5.725528e5,9.270542e4,4.070863e5,7.687714e5,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.022,0.000,20
Zakharov_10D,Zakharov,10,QQN-StrongWolfe,9.666854e-4,1.433534e-9,1.933368e-2,4.213678e-3,2.115166e-14,1.933368e-2,19.6,281.4,155.3,2679.0,240.4,128.6,2366.0,0.009,0.950,20
Zakharov_10D,Zakharov,10,Adam-Fast,1.133648e3,NaN,1.133648e3,5.380151e2,3.619161e2,2.125251e3,15.8,34.7,NaN,34.7,33.7,NaN,33.7,0.001,0.000,20
Zakharov_10D,Zakharov,10,QQN-CubicQuadraticInterpolation,1.747580e-9,1.747580e-9,NaN,9.685310e-10,4.526229e-10,4.493623e-9,26.9,312.8,312.8,NaN,397.0,397.0,NaN,0.013,1.000,20
Zakharov_10D,Zakharov,10,L-BFGS-Conservative,7.818575e23,NaN,7.818575e23,1.187052e24,1.677879e5,4.586182e24,12.2,68.5,NaN,68.5,46.9,NaN,46.9,0.002,0.000,20
Zakharov_10D,Zakharov,10,Adam-AMSGrad,1.089841e-1,NaN,1.089841e-1,3.019001e-2,3.665488e-2,1.628980e-1,1006.6,2016.2,NaN,2016.2,2015.2,NaN,2015.2,0.050,0.000,20
Zakharov_10D,Zakharov,10,Adam-Robust,3.124018e0,NaN,3.124018e0,6.810144e0,2.916096e-2,2.776753e1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.062,0.000,20
Zakharov_10D,Zakharov,10,Trust Region-Adaptive,5.560907e5,NaN,5.560907e5,9.187955e4,4.076541e5,7.624630e5,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.022,0.000,20
Zakharov_10D,Zakharov,10,QQN-GoldenSection,1.504583e-9,1.504583e-9,NaN,2.565222e-9,3.137891e-19,8.283588e-9,5.1,233.1,233.1,NaN,32.6,32.6,NaN,0.004,1.000,20
