Problem,ProblemFamily,Dimension,Optimizer,MeanFinalValue,MeanFinalValueSuccess,MeanFinalValueFail,StdFinalValue,BestValue,WorstValue,MeanIterations,MeanFunctionEvals,MeanFunctionEvalsSuccess,MeanFunctionEvalsFail,MeanGradientEvals,MeanGradientEvalsSuccess,MeanGradientEvalsFail,MeanTime,SuccessRate,NumRuns
Zakharov_2D,Zakharov,2,Adam,4.037822e0,NaN,4.037822e0,1.148059e0,1.891024e0,6.241366e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
Zakharov_5D,Zakharov,5,Adam-WeightDecay,2.425827e1,NaN,2.425827e1,1.923443e1,1.205393e0,7.597354e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
Zakharov_5D,Zakharov,5,QQN-MoreThuente,1.093643e0,1.431169e-15,1.286639e0,4.980441e-1,4.183357e-21,1.630370e0,42.0,440.6,188.7,485.0,479.6,193.7,530.0,0.008,0.150,20
Zakharov_5D,Zakharov,5,Trust Region-Standard,2.944036e3,NaN,2.944036e3,7.544591e2,1.438102e3,4.374521e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
Zakharov_5D,Zakharov,5,QQN-GoldenSection,1.012886e-14,1.012886e-14,NaN,4.173285e-14,6.873641e-34,2.404348e-13,4.9,182.8,182.8,NaN,26.3,26.3,NaN,0.002,1.000,60
Zakharov_5D,Zakharov,5,Adam,1.139828e3,NaN,1.139828e3,3.870063e2,7.291153e2,2.232487e3,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
Zakharov_5D,Zakharov,5,QQN-StrongWolfe,9.813690e-5,6.987301e-15,1.962738e-3,4.277688e-4,2.709845e-20,1.962738e-3,12.7,130.1,108.6,538.0,120.1,100.3,496.0,0.003,0.950,20
Zakharov_5D,Zakharov,5,L-BFGS,4.170877e1,NaN,4.170877e1,8.007308e1,5.523034e-7,3.331799e2,14.4,123.0,NaN,123.0,52.3,NaN,52.3,0.002,0.000,20
Zakharov_5D,Zakharov,5,Adam-AMSGrad,1.046371e3,NaN,1.046371e3,2.823971e2,6.867578e2,1.899692e3,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.012,0.000,20
Zakharov_5D,Zakharov,5,Trust Region-Conservative,3.473447e3,NaN,3.473447e3,7.788262e2,2.137815e3,5.194930e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
Zakharov_5D,Zakharov,5,QQN-CubicQuadraticInterpolation,3.769876e-1,NaN,3.769876e-1,1.996720e-1,3.593525e-3,8.155219e-1,12.1,398.7,NaN,398.7,662.5,NaN,662.5,0.014,0.000,40
Zakharov_5D,Zakharov,5,Adam-Fast,9.625469e0,NaN,9.625469e0,1.258976e0,6.470625e0,1.243817e1,15.9,34.9,NaN,34.9,33.9,NaN,33.9,0.001,0.000,40
Zakharov_5D,Zakharov,5,GD-Momentum,5.402960e1,NaN,5.402960e1,1.468405e1,3.368068e1,9.106182e1,15.9,18.9,NaN,18.9,33.8,NaN,33.8,0.000,0.000,20
Zakharov_5D,Zakharov,5,L-BFGS-Conservative,2.400394e-8,NaN,2.400394e-8,6.111230e-8,7.701616e-14,2.648142e-7,104.8,581.5,NaN,581.5,425.5,NaN,425.5,0.014,0.000,20
Zakharov_5D,Zakharov,5,QQN-Bisection-1,4.434653e-16,4.434653e-16,NaN,1.242618e-15,2.378239e-25,6.229104e-15,7.0,136.2,136.2,NaN,171.2,171.2,NaN,0.002,1.000,40
Zakharov_5D,Zakharov,5,Trust Region-Adaptive,3.319439e3,NaN,3.319439e3,7.425271e2,2.223029e3,4.818946e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
Zakharov_5D,Zakharov,5,L-BFGS-Aggressive,1.722657e3,NaN,1.722657e3,1.772807e3,2.563649e1,5.096360e3,95.7,712.2,NaN,712.2,292.2,NaN,292.2,0.009,0.000,40
Zakharov_5D,Zakharov,5,QQN-Backtracking,1.576497e-10,1.782774e-15,1.576481e-9,5.163171e-10,2.346587e-18,2.231520e-9,20.1,173.1,127.0,587.5,118.9,85.0,424.0,0.004,0.900,20
Zakharov_5D,Zakharov,5,QQN-Bisection-2,1.234634e-14,1.234634e-14,NaN,2.787020e-14,8.875209e-19,9.696561e-14,9.4,123.9,123.9,NaN,122.2,122.2,NaN,0.002,1.000,20
Zakharov_5D,Zakharov,5,GD-WeightDecay,4.368807e-1,3.713896e-10,1.092202e0,5.522621e-1,3.491091e-10,1.445815e0,108.0,110.4,170.0,21.0,218.0,338.0,38.0,0.003,0.600,20
Zakharov_5D,Zakharov,5,GD-Nesterov,5.202196e0,NaN,5.202196e0,2.047270e0,1.890521e0,9.102032e0,15.1,18.1,NaN,18.1,32.2,NaN,32.2,0.000,0.000,20
Zakharov_5D,Zakharov,5,GD,2.916557e-6,NaN,2.916557e-6,6.182049e-7,1.776580e-6,4.267577e-6,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.008,0.000,40
Zakharov_10D,Zakharov,10,GD-Momentum,6.352212e3,NaN,6.352212e3,3.259317e3,1.926199e3,1.097457e4,18.2,21.2,NaN,21.2,38.4,NaN,38.4,0.001,0.000,20
Zakharov_10D,Zakharov,10,Adam-WeightDecay,2.819160e3,NaN,2.819160e3,1.254551e3,8.382791e2,5.247266e3,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.012,0.000,20
Zakharov_10D,Zakharov,10,Trust Region-Adaptive,5.968399e5,NaN,5.968399e5,9.181825e4,4.702705e5,7.612379e5,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
Zakharov_10D,Zakharov,10,QQN-Bisection-2,2.281928e-15,2.281928e-15,NaN,8.259570e-15,3.074752e-19,3.821309e-14,16.1,180.6,180.6,NaN,180.4,180.4,NaN,0.004,1.000,20
Zakharov_10D,Zakharov,10,L-BFGS,1.827772e4,NaN,1.827772e4,8.033163e3,8.462995e3,4.109710e4,72.6,737.5,NaN,737.5,222.7,NaN,222.7,0.011,0.000,20
Zakharov_10D,Zakharov,10,GD-Nesterov,8.160872e2,NaN,8.160872e2,6.268735e2,5.074752e1,1.912858e3,17.2,20.2,NaN,20.2,36.5,NaN,36.5,0.001,0.000,20
Zakharov_10D,Zakharov,10,L-BFGS-Conservative,3.450952e24,NaN,3.450952e24,7.719548e24,9.962065e-9,3.211418e25,20.4,124.3,NaN,124.3,79.2,NaN,79.2,0.003,0.000,20
Zakharov_10D,Zakharov,10,Adam-Fast,9.694094e2,NaN,9.694094e2,5.515698e2,2.209131e2,2.143569e3,15.9,34.9,NaN,34.9,33.9,NaN,33.9,0.001,0.000,40
Zakharov_10D,Zakharov,10,QQN-Bisection-1,8.296547e-2,2.314763e-16,4.148273e-1,1.696832e-1,9.634313e-23,5.267818e-1,9.9,243.7,172.1,530.1,258.3,191.0,527.6,0.004,0.800,40
Zakharov_10D,Zakharov,10,GD,2.376473e-1,NaN,2.376473e-1,1.543088e-1,7.653407e-6,7.559755e-1,325.4,328.4,NaN,328.4,654.6,NaN,654.6,0.009,0.000,40
Zakharov_10D,Zakharov,10,QQN-StrongWolfe,5.985060e-16,5.985060e-16,NaN,7.935628e-16,3.814706e-19,2.847464e-15,17.1,153.0,153.0,NaN,135.2,135.2,NaN,0.004,1.000,20
Zakharov_10D,Zakharov,10,QQN-GoldenSection,1.946793e-16,1.946793e-16,NaN,5.547542e-16,5.977928e-28,2.819435e-15,7.1,278.8,278.8,NaN,39.8,39.8,NaN,0.004,1.000,60
Zakharov_10D,Zakharov,10,L-BFGS-Aggressive,2.945730e5,NaN,2.945730e5,3.012053e5,4.152690e-2,7.393187e5,79.5,762.8,NaN,762.8,243.3,NaN,243.3,0.008,0.000,40
Zakharov_10D,Zakharov,10,QQN-Backtracking,3.823909e-15,3.823909e-15,NaN,1.090374e-14,2.694724e-19,3.943371e-14,15.9,157.6,157.6,NaN,92.7,92.7,NaN,0.004,1.000,20
Zakharov_10D,Zakharov,10,QQN-MoreThuente,2.880114e4,NaN,2.880114e4,1.990416e4,2.684013e3,7.002871e4,46.5,483.4,NaN,483.4,528.0,NaN,528.0,0.009,0.000,20
Zakharov_10D,Zakharov,10,GD-WeightDecay,1.971003e1,3.757287e-10,3.285004e1,2.029717e1,3.486139e-10,5.257218e1,87.2,89.8,187.0,24.9,176.3,372.0,45.8,0.003,0.400,20
Zakharov_10D,Zakharov,10,Adam,1.889462e5,NaN,1.889462e5,4.416408e4,1.150863e5,2.572638e5,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
Zakharov_10D,Zakharov,10,QQN-CubicQuadraticInterpolation,2.952397e0,NaN,2.952397e0,7.061600e-1,2.119054e0,5.560238e0,12.0,401.9,NaN,401.9,669.9,NaN,669.9,0.015,0.000,40
Zakharov_10D,Zakharov,10,Adam-AMSGrad,1.868647e5,NaN,1.868647e5,3.193908e4,1.207559e5,2.489299e5,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.012,0.000,20
Zakharov_10D,Zakharov,10,Trust Region-Conservative,5.754325e5,NaN,5.754325e5,8.963428e4,4.035909e5,7.533217e5,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
Zakharov_10D,Zakharov,10,Trust Region-Standard,6.037449e5,NaN,6.037449e5,9.483445e4,4.134060e5,7.658198e5,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,Adam-Fast,2.280266e0,NaN,2.280266e0,2.881346e0,3.552928e-5,9.351770e0,133.7,270.6,NaN,270.6,270.0,NaN,270.0,0.005,0.000,40
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,GD-Momentum,5.372810e0,NaN,5.372810e0,3.797102e0,3.262144e-1,1.262397e1,24.7,27.7,NaN,27.7,51.4,NaN,51.4,0.001,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,Adam,4.159540e0,NaN,4.159540e0,1.044137e0,3.534449e0,8.640587e0,237.8,479.6,NaN,479.6,479.5,NaN,479.5,0.009,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,Trust Region-Conservative,3.584594e1,NaN,3.584594e1,2.481611e1,3.415720e0,1.097395e2,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.003,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,QQN-GoldenSection,1.010366e0,2.065388e-16,1.063543e0,1.054061e0,2.920606e-18,2.622969e0,18.1,884.2,487.0,905.1,115.0,67.0,117.5,0.014,0.050,60
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,QQN-Bisection-1,1.449521e0,1.751145e-16,1.567050e0,1.530019e0,1.957864e-19,3.604266e0,15.4,478.4,314.3,491.6,525.4,344.7,540.1,0.009,0.075,40
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,QQN-StrongWolfe,3.824896e-1,3.692540e-17,5.099861e-1,8.104120e-1,2.094809e-18,3.092648e0,26.9,499.5,266.2,577.3,396.5,242.4,447.9,0.012,0.250,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,QQN-CubicQuadraticInterpolation,1.735682e0,NaN,1.735682e0,1.506893e0,3.821155e-3,3.711407e0,13.1,395.8,NaN,395.8,651.4,NaN,651.4,0.013,0.000,40
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,L-BFGS-Aggressive,1.588705e1,NaN,1.588705e1,1.382883e1,4.188781e0,6.705164e1,76.3,773.5,NaN,773.5,234.1,NaN,234.1,0.007,0.000,40
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,Trust Region-Adaptive,4.692860e0,NaN,4.692860e0,2.395042e0,3.769145e0,1.508879e1,55.9,169.8,NaN,169.8,113.9,NaN,113.9,0.001,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,L-BFGS,1.161303e2,NaN,1.161303e2,1.657242e2,7.777402e-1,6.236944e2,13.8,125.9,NaN,125.9,46.5,NaN,46.5,0.002,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,QQN-Bisection-2,1.358301e-1,6.239843e-19,1.697877e-1,2.009560e-1,1.108428e-19,9.542591e-1,11.4,152.4,235.0,131.8,146.8,225.0,127.3,0.003,0.200,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,L-BFGS-Conservative,1.128284e0,NaN,1.128284e0,1.672132e0,2.614632e-7,3.913379e0,80.0,678.9,NaN,678.9,330.6,NaN,330.6,0.010,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,GD,1.797336e0,NaN,1.797336e0,2.153659e0,7.474235e-1,7.572941e0,267.2,270.2,NaN,270.2,538.0,NaN,538.0,0.006,0.000,40
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,Adam-WeightDecay,4.371385e0,NaN,4.371385e0,1.994566e-1,3.935095e0,4.749623e0,61.5,125.9,NaN,125.9,124.9,NaN,124.9,0.003,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,QQN-MoreThuente,1.562771e1,NaN,1.562771e1,1.643796e1,5.434381e-1,5.437091e1,45.8,485.7,NaN,485.7,529.5,NaN,529.5,0.008,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,Adam-AMSGrad,4.320736e0,NaN,4.320736e0,2.374639e-1,3.938956e0,4.821114e0,152.7,308.6,NaN,308.6,307.7,NaN,307.7,0.007,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,QQN-Backtracking,3.203427e-1,NaN,3.203427e-1,5.628462e-1,1.013985e-6,2.627101e0,49.1,709.5,NaN,709.5,301.6,NaN,301.6,0.017,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,GD-WeightDecay,1.143762e0,NaN,1.143762e0,2.161392e0,2.219529e-2,7.139213e0,109.5,112.5,NaN,112.5,221.1,NaN,221.1,0.003,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,Trust Region-Standard,4.148236e0,NaN,4.148236e0,2.944810e-1,3.288045e0,4.614104e0,34.5,105.3,NaN,105.3,70.9,NaN,70.9,0.001,0.000,20
IllConditionedRosenbrock_2D_alpha100,IllConditionedRosenbrock,2,GD-Nesterov,2.171046e0,NaN,2.171046e0,2.211061e0,6.665566e-2,5.815412e0,38.3,41.3,NaN,41.3,78.6,NaN,78.6,0.001,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,GD-Nesterov,3.969330e0,NaN,3.969330e0,4.412727e0,3.680266e-1,1.245541e1,181.1,184.1,NaN,184.1,365.2,NaN,365.2,0.006,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,Adam-AMSGrad,4.713026e2,NaN,4.713026e2,7.685756e1,3.273633e2,5.890025e2,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,QQN-CubicQuadraticInterpolation,3.591720e0,NaN,3.591720e0,4.771395e-1,2.625248e0,4.580248e0,13.1,387.5,NaN,387.5,634.2,NaN,634.2,0.013,0.000,40
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,Trust Region-Adaptive,1.023427e3,NaN,1.023427e3,1.561235e2,6.905407e2,1.369632e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,GD-WeightDecay,1.197698e0,NaN,1.197698e0,1.501905e0,1.502294e-1,5.618322e0,93.2,96.2,NaN,96.2,188.5,NaN,188.5,0.003,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,QQN-Bisection-1,2.169696e0,NaN,2.169696e0,1.363691e0,4.921123e-2,4.507764e0,19.1,467.2,NaN,467.2,570.6,NaN,570.6,0.011,0.000,40
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,GD-Momentum,3.225587e1,NaN,3.225587e1,4.991760e0,2.288361e1,4.042496e1,18.1,21.1,NaN,21.1,38.3,NaN,38.3,0.001,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,QQN-GoldenSection,2.803153e0,NaN,2.803153e0,1.373076e0,1.360430e-3,4.568122e0,18.5,911.9,NaN,911.9,118.2,NaN,118.2,0.014,0.000,60
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,L-BFGS-Aggressive,8.272377e2,NaN,8.272377e2,3.956604e2,1.458913e1,1.301973e3,76.2,772.1,NaN,772.1,233.5,NaN,233.5,0.006,0.000,40
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,GD,5.073246e0,NaN,5.073246e0,1.393403e-1,4.752285e0,5.310842e0,29.5,32.5,NaN,32.5,61.0,NaN,61.0,0.001,0.000,40
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,QQN-Backtracking,5.131046e-1,2.702714e-15,5.701162e-1,7.259414e-1,2.556956e-17,2.368837e0,52.5,671.8,545.5,685.8,321.3,285.0,325.3,0.018,0.100,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,QQN-MoreThuente,1.723881e2,NaN,1.723881e2,6.976609e1,7.434026e1,3.243909e2,47.0,484.4,NaN,484.4,529.4,NaN,529.4,0.008,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,QQN-StrongWolfe,9.357806e-1,2.686739e-16,1.336829e0,1.447817e0,3.965529e-18,4.101483e0,34.8,518.2,397.7,569.9,428.2,374.3,451.4,0.014,0.300,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,Adam-WeightDecay,6.199926e1,NaN,6.199926e1,2.379325e1,2.877633e1,1.155038e2,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,Adam-Fast,1.451026e1,NaN,1.451026e1,2.265517e0,1.010061e1,2.072685e1,18.1,39.2,NaN,39.2,38.2,NaN,38.2,0.001,0.000,40
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,QQN-Bisection-2,2.192641e0,NaN,2.192641e0,9.270723e-1,1.024093e-1,3.972494e0,32.8,581.0,NaN,581.0,366.1,NaN,366.1,0.012,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,Trust Region-Standard,8.511483e2,NaN,8.511483e2,1.333648e2,6.380350e2,1.126458e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,L-BFGS,1.768577e2,NaN,1.768577e2,1.986660e2,2.182775e1,7.492684e2,13.2,126.3,NaN,126.3,42.6,NaN,42.6,0.002,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,L-BFGS-Conservative,3.942364e0,NaN,3.942364e0,8.753377e-1,1.130338e0,4.685722e0,69.3,718.2,NaN,718.2,284.6,NaN,284.6,0.009,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,Trust Region-Conservative,1.052555e3,NaN,1.052555e3,1.731974e2,7.928675e2,1.433869e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
IllConditionedRosenbrock_5D_alpha100,IllConditionedRosenbrock,5,Adam,4.988263e2,NaN,4.988263e2,1.081771e2,3.250522e2,7.377901e2,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,QQN-GoldenSection,8.166329e0,NaN,8.166329e0,9.271224e-1,3.544749e0,9.551793e0,18.6,910.4,NaN,910.4,118.4,NaN,118.4,0.015,0.000,60
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,GD-Momentum,1.078374e1,NaN,1.078374e1,2.382044e1,5.081471e-1,7.751977e1,232.3,235.3,NaN,235.3,467.8,NaN,467.8,0.007,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,GD,1.010012e1,NaN,1.010012e1,2.274280e-1,9.701162e0,1.063088e1,43.8,46.8,NaN,46.8,89.5,NaN,89.5,0.001,0.000,40
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,GD-Nesterov,1.207527e0,NaN,1.207527e0,2.343135e-2,1.155443e0,1.249977e0,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.011,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,Adam,9.867580e2,NaN,9.867580e2,1.306446e2,8.048618e2,1.172000e3,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,Adam-AMSGrad,1.006858e3,NaN,1.006858e3,9.088555e1,8.814215e2,1.206206e3,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.012,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,Trust Region-Conservative,2.039760e3,NaN,2.039760e3,2.944889e2,1.767289e3,2.753576e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,QQN-StrongWolfe,4.709021e0,NaN,4.709021e0,2.598616e0,8.590210e-1,9.520888e0,34.6,568.1,NaN,568.1,454.1,NaN,454.1,0.016,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,L-BFGS-Conservative,8.828618e0,NaN,8.828618e0,8.601750e-1,7.140130e0,1.025513e1,75.3,702.1,NaN,702.1,310.2,NaN,310.2,0.011,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,L-BFGS-Aggressive,1.140745e3,NaN,1.140745e3,1.084711e3,4.936120e1,2.857368e3,76.5,773.3,NaN,773.3,234.5,NaN,234.5,0.008,0.000,40
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,Adam-WeightDecay,1.446826e2,NaN,1.446826e2,3.246714e1,8.355270e1,2.051147e2,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,L-BFGS,1.003954e2,NaN,1.003954e2,1.642610e2,2.218500e1,7.890405e2,14.9,150.1,NaN,150.1,47.4,NaN,47.4,0.002,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,QQN-Backtracking,4.761370e0,NaN,4.761370e0,2.200159e0,2.294477e-2,7.944079e0,52.5,691.9,NaN,691.9,321.7,NaN,321.7,0.019,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,QQN-Bisection-2,7.273581e0,NaN,7.273581e0,1.346860e0,2.201691e0,8.768545e0,34.7,611.2,NaN,611.2,384.1,NaN,384.1,0.013,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,GD-WeightDecay,1.350198e0,NaN,1.350198e0,1.619930e0,1.844769e-1,5.387203e0,265.9,268.9,NaN,268.9,535.2,NaN,535.2,0.009,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,Adam-Fast,1.209397e1,NaN,1.209397e1,1.594839e1,1.739737e-1,4.496658e1,107.4,217.8,NaN,217.8,216.9,NaN,216.9,0.005,0.000,40
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,QQN-CubicQuadraticInterpolation,8.492904e0,NaN,8.492904e0,6.444432e-1,6.716560e0,9.737044e0,12.6,396.0,NaN,396.0,655.5,NaN,655.5,0.014,0.000,40
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,Trust Region-Adaptive,2.108381e3,NaN,2.108381e3,3.282577e2,1.504482e3,2.818230e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,QQN-Bisection-1,5.282033e0,NaN,5.282033e0,2.450038e0,1.067659e0,9.591431e0,24.5,475.3,NaN,475.3,565.5,NaN,565.5,0.012,0.000,40
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,QQN-MoreThuente,3.352556e2,NaN,3.352556e2,7.789998e1,2.250672e2,4.989871e2,47.0,484.2,NaN,484.2,529.2,NaN,529.2,0.009,0.000,20
IllConditionedRosenbrock_10D_alpha100,IllConditionedRosenbrock,10,Trust Region-Standard,1.934125e3,NaN,1.934125e3,1.964887e2,1.644591e3,2.267807e3,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
Trigonometric_2D,Trigonometric,2,Adam,1.433113e-2,5.797436e-8,1.508539e-2,1.947637e-2,5.797436e-8,6.314010e-2,241.8,487.6,213.0,502.0,487.5,212.0,502.0,0.009,0.050,20
Trigonometric_2D,Trigonometric,2,Trust Region-Conservative,6.776269e-3,NaN,6.776269e-3,1.213316e-2,1.031343e-3,5.635691e-2,15.3,48.0,NaN,48.0,32.7,NaN,32.7,0.000,0.000,20
Trigonometric_2D,Trigonometric,2,QQN-MoreThuente,7.651892e-15,7.651892e-15,NaN,1.627258e-14,2.692462e-18,6.479740e-14,13.1,163.3,163.3,NaN,168.0,168.0,NaN,0.003,1.000,20
Trigonometric_2D,Trigonometric,2,L-BFGS,1.975883e-2,7.450000e-14,1.975883e-1,6.505658e-2,5.254441e-16,2.823619e-1,34.2,237.3,252.2,103.5,144.2,154.7,49.5,0.004,0.900,20
Trigonometric_2D,Trigonometric,2,QQN-Bisection-2,1.470020e-3,1.085011e-14,2.940041e-2,6.407671e-3,4.354596e-22,2.940041e-2,11.2,156.9,130.8,652.0,140.3,129.3,350.0,0.003,0.950,20
Trigonometric_2D,Trigonometric,2,QQN-Backtracking,8.576825e-5,1.326852e-13,1.715365e-3,3.738551e-4,3.185285e-14,1.715365e-3,38.7,273.4,258.6,554.0,229.7,217.7,457.0,0.009,0.950,20
Trigonometric_2D,Trigonometric,2,QQN-Bisection-1,1.619394e-3,6.270284e-15,1.295515e-2,6.372104e-3,9.886047e-19,3.153617e-2,10.8,211.4,169.9,502.0,240.3,200.2,521.4,0.004,0.875,40
Trigonometric_2D,Trigonometric,2,GD-Momentum,3.837170e-2,NaN,3.837170e-2,3.070436e-2,1.566561e-3,9.195193e-2,18.3,21.3,NaN,21.3,38.6,NaN,38.6,0.001,0.000,20
Trigonometric_2D,Trigonometric,2,Trust Region-Adaptive,1.684284e0,NaN,1.684284e0,3.897248e0,2.835245e-2,1.696258e1,4.0,14.1,NaN,14.1,10.0,NaN,10.0,0.000,0.000,20
Trigonometric_2D,Trigonometric,2,QQN-StrongWolfe,2.375161e-3,9.972476e-14,2.375161e-2,1.035309e-2,3.145959e-16,4.750323e-2,28.9,231.7,204.2,478.5,252.7,222.0,529.0,0.007,0.900,20
Trigonometric_2D,Trigonometric,2,GD,5.125219e-4,2.445305e-9,5.694685e-4,2.360292e-3,2.413662e-9,1.460970e-2,327.6,330.5,290.2,335.0,659.0,578.5,668.0,0.008,0.100,40
Trigonometric_2D,Trigonometric,2,Adam-Fast,6.045039e-3,3.237626e-5,6.361495e-3,5.098761e-3,2.796809e-8,1.975566e-2,21.1,45.1,167.0,38.7,44.1,166.0,37.7,0.001,0.050,40
